pool,pool_label,week_start,next_cumulative_net_return_bps,pool_next_cumulative_net_return_bps,next_cumulative_alpha_bps
w0931_0940_1m,09:31-09:40 / 1m,2023-03-21,2171.239851,240.992320,1930.247532
w0931_0940_1m,09:31-09:40 / 1m,2023-03-22,2188.308506,243.081585,1945.226921
w0931_0940_1m,09:31-09:40 / 1m,2023-03-23,2260.352477,260.597295,1999.755181
w0931_0940_1m,09:31-09:40 / 1m,2023-03-24,2285.427183,254.778450,2030.648733
w0931_0940_1m,09:31-09:40 / 1m,2023-03-27,2234.163806,219.815898,2014.347907
w0931_0940_1m,09:31-09:40 / 1m,2023-03-28,2190.768047,169.765791,2021.002256
w0931_0940_1m,09:31-09:40 / 1m,2023-03-29,2160.650277,140.545385,2020.104892
w0931_0940_1m,09:31-09:40 / 1m,2023-03-30,2205.789278,190.091076,2015.698202
w0931_0940_1m,09:31-09:40 / 1m,2023-03-31,2364.363697,276.579428,2087.784269
w0931_0940_1m,09:31-09:40 / 1m,2023-04-03,2447.161654,262.819740,2184.341914
w0931_0940_1m,09:31-09:40 / 1m,2023-04-04,2443.125201,227.806097,2215.319104
w0931_0940_1m,09:31-09:40 / 1m,2023-04-06,2567.835209,300.833445,2267.001764
w0931_0940_1m,09:31-09:40 / 1m,2023-04-07,2603.015148,285.680703,2317.334445
w0931_0940_1m,09:31-09:40 / 1m,2023-04-10,2528.370744,235.166950,2293.203794
w0931_0940_1m,09:31-09:40 / 1m,2023-04-11,2646.693354,294.946103,2351.747251
w0931_0940_1m,09:31-09:40 / 1m,2023-04-12,2700.868935,295.669468,2405.199467
w0931_0940_1m,09:31-09:40 / 1m,2023-04-13,2666.364698,311.771706,2354.592991
w0931_0940_1m,09:31-09:40 / 1m,2023-04-14,2606.674472,324.856526,2281.817946
w0931_0940_1m,09:31-09:40 / 1m,2023-04-17,2591.363730,310.517397,2280.846333
w0931_0940_1m,09:31-09:40 / 1m,2023-04-18,2614.391021,284.072310,2330.318711
w0931_0940_1m,09:31-09:40 / 1m,2023-04-19,2697.311041,240.401335,2456.909706
w0931_0940_1m,09:31-09:40 / 1m,2023-04-20,2590.758815,108.414375,2482.344439
w0931_0940_1m,09:31-09:40 / 1m,2023-04-21,2473.084431,-38.857208,2511.941639
w0931_0940_1m,09:31-09:40 / 1m,2023-04-24,2394.968775,-142.901542,2537.870318
w0931_0940_1m,09:31-09:40 / 1m,2023-04-25,2343.287610,-183.324876,2526.612487
w0931_0940_1m,09:31-09:40 / 1m,2023-04-26,2364.061766,-139.333846,2503.395613
w0931_0940_1m,09:31-09:40 / 1m,2023-04-27,2490.301905,-28.415500,2518.717405
w0931_0940_1m,09:31-09:40 / 1m,2023-04-28,2661.149679,61.087702,2600.061977
w0931_0940_1m,09:31-09:40 / 1m,2023-05-04,2670.928362,34.053089,2636.875273
w0931_0940_1m,09:31-09:40 / 1m,2023-05-05,2744.546568,49.998480,2694.548087
w0931_0940_1m,09:31-09:40 / 1m,2023-05-08,2713.294113,-11.569043,2724.863156
w0931_0940_1m,09:31-09:40 / 1m,2023-05-09,2663.557458,-34.588652,2698.146110
w0931_0940_1m,09:31-09:40 / 1m,2023-05-10,2687.991312,16.662877,2671.328435
w0931_0940_1m,09:31-09:40 / 1m,2023-05-11,2633.311796,-14.957627,2648.269423
w0931_0940_1m,09:31-09:40 / 1m,2023-05-12,2597.398326,-21.960347,2619.358673
w0931_0940_1m,09:31-09:40 / 1m,2023-05-15,2593.695296,-12.590427,2606.285722
w0931_0940_1m,09:31-09:40 / 1m,2023-05-16,2651.469673,22.257461,2629.212212
w0931_0940_1m,09:31-09:40 / 1m,2023-05-17,2772.600994,104.895228,2667.705766
w0931_0940_1m,09:31-09:40 / 1m,2023-05-18,2846.884887,117.564201,2729.320686
w0931_0940_1m,09:31-09:40 / 1m,2023-05-19,2850.377220,165.406041,2684.971179
w0931_0940_1m,09:31-09:40 / 1m,2023-05-22,2814.892640,132.960809,2681.931831
w0931_0940_1m,09:31-09:40 / 1m,2023-05-23,2799.508144,89.417001,2710.091143
w0931_0940_1m,09:31-09:40 / 1m,2023-05-24,2847.206863,94.291821,2752.915042
w0931_0940_1m,09:31-09:40 / 1m,2023-05-25,2864.588440,108.400414,2756.188026
w0931_0940_1m,09:31-09:40 / 1m,2023-05-26,2936.365928,138.253162,2798.112765
w0931_0940_1m,09:31-09:40 / 1m,2023-05-29,2962.743540,128.284172,2834.459368
w0931_0940_1m,09:31-09:40 / 1m,2023-05-30,3039.852047,153.365738,2886.486309
w0931_0940_1m,09:31-09:40 / 1m,2023-05-31,3137.748148,165.568831,2972.179317
w0931_0940_1m,09:31-09:40 / 1m,2023-06-01,3204.307290,238.194662,2966.112629
w0931_0940_1m,09:31-09:40 / 1m,2023-06-02,3267.549453,277.880672,2989.668781
w0931_0940_1m,09:31-09:40 / 1m,2023-06-05,3205.704209,195.772089,3009.932120
w0931_0940_1m,09:31-09:40 / 1m,2023-06-06,3237.342896,142.035610,3095.307286
w0931_0940_1m,09:31-09:40 / 1m,2023-06-07,3293.334896,142.712468,3150.622429
w0931_0940_1m,09:31-09:40 / 1m,2023-06-08,3341.721351,154.885035,3186.836315
w0931_0940_1m,09:31-09:40 / 1m,2023-06-09,3481.653427,213.675808,3267.977619
w0931_0940_1m,09:31-09:40 / 1m,2023-06-12,3573.647058,288.131807,3285.515251
w0931_0940_1m,09:31-09:40 / 1m,2023-06-13,3585.023054,304.156421,3280.866632
w0931_0940_1m,09:31-09:40 / 1m,2023-06-14,3574.648164,333.944286,3240.703878
w0931_0940_1m,09:31-09:40 / 1m,2023-06-15,3635.204240,383.189665,3252.014575
w0931_0940_1m,09:31-09:40 / 1m,2023-06-16,3733.960214,408.465880,3325.494334
w0931_0940_1m,09:31-09:40 / 1m,2023-06-19,3791.951511,374.294087,3417.657424
w0931_0940_1m,09:31-09:40 / 1m,2023-06-20,3675.813251,291.883603,3383.929648
w0931_0940_1m,09:31-09:40 / 1m,2023-06-21,3455.238818,131.579855,3323.658962
w0931_0940_1m,09:31-09:40 / 1m,2023-06-26,3393.282666,155.821854,3237.460812
w0931_0940_1m,09:31-09:40 / 1m,2023-06-27,3426.291485,206.017850,3220.273635
w0931_0940_1m,09:31-09:40 / 1m,2023-06-28,3498.516116,264.532784,3233.983332
w0931_0940_1m,09:31-09:40 / 1m,2023-06-29,3608.573820,351.846779,3256.727041
w0931_0940_1m,09:31-09:40 / 1m,2023-06-30,3654.617922,413.267564,3241.350358
w0931_0940_1m,09:31-09:40 / 1m,2023-07-03,3686.030687,432.145070,3253.885617
w0931_0940_1m,09:31-09:40 / 1m,2023-07-04,3665.417337,419.509304,3245.908032
w0931_0940_1m,09:31-09:40 / 1m,2023-07-05,3635.647178,388.400170,3247.247007
w0931_0940_1m,09:31-09:40 / 1m,2023-07-06,3586.383425,360.722756,3225.660669
w0931_0940_1m,09:31-09:40 / 1m,2023-07-07,3535.929953,352.245969,3183.683984
w0931_0940_1m,09:31-09:40 / 1m,2023-07-10,3561.836419,381.589456,3180.246962
w0931_0940_1m,09:31-09:40 / 1m,2023-07-11,3549.240289,351.937146,3197.303143
w0931_0940_1m,09:31-09:40 / 1m,2023-07-12,3528.476288,350.868172,3177.608116
w0931_0940_1m,09:31-09:40 / 1m,2023-07-13,3558.514926,381.059584,3177.455343
w0931_0940_1m,09:31-09:40 / 1m,2023-07-14,3573.239692,378.337530,3194.902162
w0931_0940_1m,09:31-09:40 / 1m,2023-07-17,3541.562494,402.708919,3138.853575
w0931_0940_1m,09:31-09:40 / 1m,2023-07-18,3500.833009,406.637254,3094.195755
w0931_0940_1m,09:31-09:40 / 1m,2023-07-19,3411.217203,333.278033,3077.939171
w0931_0940_1m,09:31-09:40 / 1m,2023-07-20,3320.775383,264.301139,3056.474244
w0931_0940_1m,09:31-09:40 / 1m,2023-07-21,3277.624879,257.185684,3020.439195
w0931_0940_1m,09:31-09:40 / 1m,2023-07-24,3374.588080,349.001136,3025.586945
w0931_0940_1m,09:31-09:40 / 1m,2023-07-25,3407.119517,352.348793,3054.770724
w0931_0940_1m,09:31-09:40 / 1m,2023-07-26,3338.755992,307.170202,3031.585791
w0931_0940_1m,09:31-09:40 / 1m,2023-07-27,3307.834496,301.694977,3006.139519
w0931_0940_1m,09:31-09:40 / 1m,2023-07-28,3386.708981,397.058510,2989.650471
w0931_0940_1m,09:31-09:40 / 1m,2023-07-31,3374.026130,395.745377,2978.280752
w0931_0940_1m,09:31-09:40 / 1m,2023-08-01,3390.607962,397.672930,2992.935031
w0931_0940_1m,09:31-09:40 / 1m,2023-08-02,3406.602352,397.930844,3008.671508
w0931_0940_1m,09:31-09:40 / 1m,2023-08-03,3458.224042,413.566585,3044.657457
w0931_0940_1m,09:31-09:40 / 1m,2023-08-04,3447.852816,359.217695,3088.635121
w0931_0940_1m,09:31-09:40 / 1m,2023-08-07,3447.714981,337.685206,3110.029776
w0931_0940_1m,09:31-09:40 / 1m,2023-08-08,3355.855538,292.760843,3063.094695
w0931_0940_1m,09:31-09:40 / 1m,2023-08-09,3369.108951,288.350526,3080.758425
w0931_0940_1m,09:31-09:40 / 1m,2023-08-10,3328.059424,215.190602,3112.868821
w0931_0940_1m,09:31-09:40 / 1m,2023-08-11,3310.406272,155.977442,3154.428831
w0931_0940_1m,09:31-09:40 / 1m,2023-08-14,3337.158395,185.887732,3151.270663
w0931_0940_1m,09:31-09:40 / 1m,2023-08-15,3288.907214,117.443226,3171.463988
w0931_0940_1m,09:31-09:40 / 1m,2023-08-16,3298.415631,152.079520,3146.336111
w0931_0940_1m,09:31-09:40 / 1m,2023-08-17,3293.641955,187.699667,3105.942289
w0931_0940_1m,09:31-09:40 / 1m,2023-08-18,3171.126745,77.278560,3093.848185
w0931_0940_1m,09:31-09:40 / 1m,2023-08-21,3185.087970,46.559396,3138.528574
w0931_0940_1m,09:31-09:40 / 1m,2023-08-22,3115.948284,-44.663002,3160.611286
w0931_0940_1m,09:31-09:40 / 1m,2023-08-23,3099.375409,-93.380411,3192.755820
w0931_0940_1m,09:31-09:40 / 1m,2023-08-24,2926.747988,-186.561777,3113.309764
w0931_0940_1m,09:31-09:40 / 1m,2023-08-25,2870.365673,-184.642568,3055.008240
w0931_0940_1m,09:31-09:40 / 1m,2023-08-28,2958.151000,-134.773993,3092.924993
w0931_0940_1m,09:31-09:40 / 1m,2023-08-29,3225.118160,61.129377,3163.988783
w0931_0940_1m,09:31-09:40 / 1m,2023-08-30,3276.001938,43.403806,3232.598133
w0931_0940_1m,09:31-09:40 / 1m,2023-08-31,3285.126648,38.798846,3246.327802
w0931_0940_1m,09:31-09:40 / 1m,2023-09-01,3324.188933,105.029729,3219.159204
w0931_0940_1m,09:31-09:40 / 1m,2023-09-04,3325.231026,132.890000,3192.341025
w0931_0940_1m,09:31-09:40 / 1m,2023-09-05,3393.177435,137.149584,3256.027850
w0931_0940_1m,09:31-09:40 / 1m,2023-09-06,3343.364838,87.835011,3255.529827
w0931_0940_1m,09:31-09:40 / 1m,2023-09-07,3273.675775,25.264917,3248.410858
w0931_0940_1m,09:31-09:40 / 1m,2023-09-08,3324.700516,80.734039,3243.966477
w0931_0940_1m,09:31-09:40 / 1m,2023-09-11,3366.814349,128.349024,3238.465325
w0931_0940_1m,09:31-09:40 / 1m,2023-09-12,3278.457563,69.895286,3208.562277
w0931_0940_1m,09:31-09:40 / 1m,2023-09-13,3173.632211,-14.165737,3187.797948
w0931_0940_1m,09:31-09:40 / 1m,2023-09-14,3135.948681,-31.747855,3167.696536
w0931_0940_1m,09:31-09:40 / 1m,2023-09-15,3157.026100,11.130789,3145.895311
w0931_0940_1m,09:31-09:40 / 1m,2023-09-18,3140.784703,10.507792,3130.276911
w0931_0940_1m,09:31-09:40 / 1m,2023-09-19,3073.572631,-55.637360,3129.209991
w0931_0940_1m,09:31-09:40 / 1m,2023-09-20,3010.682163,-122.066298,3132.748461
w0931_0940_1m,09:31-09:40 / 1m,2023-09-21,3094.079609,-64.890811,3158.970419
w0931_0940_1m,09:31-09:40 / 1m,2023-09-22,3241.933753,15.006986,3226.926767
w0931_0940_1m,09:31-09:40 / 1m,2023-09-25,3229.881017,-25.505901,3255.386917
w0931_0940_1m,09:31-09:40 / 1m,2023-09-26,3262.840030,-10.560707,3273.400737
w0931_0940_1m,09:31-09:40 / 1m,2023-09-27,3340.423965,60.381747,3280.042218
w0931_0940_1m,09:31-09:40 / 1m,2023-09-28,3393.123089,60.589148,3332.533941
w0931_0940_1m,09:31-09:40 / 1m,2023-10-09,3450.052257,35.514414,3414.537843
w0931_0940_1m,09:31-09:40 / 1m,2023-10-10,3454.515979,17.675649,3436.840330
w0931_0940_1m,09:31-09:40 / 1m,2023-10-11,3498.875153,58.993874,3439.881279
w0931_0940_1m,09:31-09:40 / 1m,2023-10-12,3521.732870,34.803495,3486.929375
w0931_0940_1m,09:31-09:40 / 1m,2023-10-13,3497.755614,-13.823841,3511.579455
w0931_0940_1m,09:31-09:40 / 1m,2023-10-16,3468.979853,-39.240069,3508.219922
w0931_0940_1m,09:31-09:40 / 1m,2023-10-17,3391.806233,-124.272172,3516.078405
w0931_0940_1m,09:31-09:40 / 1m,2023-10-18,3286.901313,-210.072843,3496.974157
w0931_0940_1m,09:31-09:40 / 1m,2023-10-19,3161.564860,-279.687961,3441.252821
w0931_0940_1m,09:31-09:40 / 1m,2023-10-20,2975.983512,-447.299049,3423.282561
w0931_0940_1m,09:31-09:40 / 1m,2023-10-23,3018.067463,-411.138489,3429.205952
w0931_0940_1m,09:31-09:40 / 1m,2023-10-24,3213.659819,-234.760426,3448.420245
w0931_0940_1m,09:31-09:40 / 1m,2023-10-25,3230.063926,-215.386454,3445.450380
w0931_0940_1m,09:31-09:40 / 1m,2023-10-26,3297.175810,-89.015437,3386.191247
w0931_0940_1m,09:31-09:40 / 1m,2023-10-27,3414.534475,71.294732,3343.239742
w0931_0940_1m,09:31-09:40 / 1m,2023-10-30,3455.270806,110.737126,3344.533680
w0931_0940_1m,09:31-09:40 / 1m,2023-10-31,3405.948844,96.324183,3309.624661
w0931_0940_1m,09:31-09:40 / 1m,2023-11-01,3327.948992,40.176024,3287.772968
w0931_0940_1m,09:31-09:40 / 1m,2023-11-02,3338.945187,45.698769,3293.246418
w0931_0940_1m,09:31-09:40 / 1m,2023-11-03,3541.063334,180.170215,3360.893118
w0931_0940_1m,09:31-09:40 / 1m,2023-11-06,3693.421001,249.637411,3443.783590
w0931_0940_1m,09:31-09:40 / 1m,2023-11-07,3807.655572,295.917168,3511.738403
w0931_0940_1m,09:31-09:40 / 1m,2023-11-08,3794.552826,287.306028,3507.246798
w0931_0940_1m,09:31-09:40 / 1m,2023-11-09,3694.008239,246.121079,3447.887160
w0931_0940_1m,09:31-09:40 / 1m,2023-11-10,3763.941764,320.287765,3443.653999
w0931_0940_1m,09:31-09:40 / 1m,2023-11-13,3851.997870,375.862945,3476.134926
w0931_0940_1m,09:31-09:40 / 1m,2023-11-14,3910.300008,422.123595,3488.176412
w0931_0940_1m,09:31-09:40 / 1m,2023-11-15,3850.136125,385.435015,3464.701111
w0931_0940_1m,09:31-09:40 / 1m,2023-11-16,3877.063103,398.918358,3478.144745
w0931_0940_1m,09:31-09:40 / 1m,2023-11-17,3968.845780,481.607227,3487.238553
w0931_0940_1m,09:31-09:40 / 1m,2023-11-20,3978.227658,495.352161,3482.875497
w0931_0940_1m,09:31-09:40 / 1m,2023-11-21,3881.185556,411.886309,3469.299246
w0931_0940_1m,09:31-09:40 / 1m,2023-11-22,3847.377137,405.122479,3442.254658
w0931_0940_1m,09:31-09:40 / 1m,2023-11-23,3822.110781,392.051013,3430.059768
w0931_0940_1m,09:31-09:40 / 1m,2023-11-24,3768.043567,357.072502,3410.971065
w0931_0940_1m,09:31-09:40 / 1m,2023-11-27,3813.876505,400.417910,3413.458595
w0931_0940_1m,09:31-09:40 / 1m,2023-11-28,3826.049693,426.720109,3399.329584
w0931_0940_1m,09:31-09:40 / 1m,2023-11-29,3767.784727,375.053709,3392.731017
w0931_0940_1m,09:31-09:40 / 1m,2023-11-30,3781.998835,382.709402,3399.289433
w0931_0940_1m,09:31-09:40 / 1m,2023-12-01,3895.896636,419.197990,3476.698646
w0931_0940_1m,09:31-09:40 / 1m,2023-12-04,3772.457714,323.489919,3448.967795
w0931_0940_1m,09:31-09:40 / 1m,2023-12-05,3722.410999,280.778575,3441.632424
w0931_0940_1m,09:31-09:40 / 1m,2023-12-06,3693.428329,283.263307,3410.165022
w0931_0940_1m,09:31-09:40 / 1m,2023-12-07,3690.571648,232.710491,3457.861157
w0931_0940_1m,09:31-09:40 / 1m,2023-12-08,3728.409757,228.830708,3499.579049
w0931_0940_1m,09:31-09:40 / 1m,2023-12-11,3849.870541,334.967913,3514.902628
w0931_0940_1m,09:31-09:40 / 1m,2023-12-12,3804.024813,322.798520,3481.226293
w0931_0940_1m,09:31-09:40 / 1m,2023-12-13,3748.657708,294.696687,3453.961021
w0931_0940_1m,09:31-09:40 / 1m,2023-12-14,3661.854240,229.435927,3432.418314
w0931_0940_1m,09:31-09:40 / 1m,2023-12-15,3555.695480,131.867497,3423.827983
w0931_0940_1m,09:31-09:40 / 1m,2023-12-18,3520.671153,92.456655,3428.214498
w0931_0940_1m,09:31-09:40 / 1m,2023-12-19,3474.772259,63.165613,3411.606646
w0931_0940_1m,09:31-09:40 / 1m,2023-12-20,3431.571558,34.316809,3397.254749
w0931_0940_1m,09:31-09:40 / 1m,2023-12-21,3372.065749,35.903873,3336.161876
w0931_0940_1m,09:31-09:40 / 1m,2023-12-22,3312.325359,-22.268637,3334.593995
w0931_0940_1m,09:31-09:40 / 1m,2023-12-25,3264.242681,-101.363571,3365.606252
w0931_0940_1m,09:31-09:40 / 1m,2023-12-26,3274.097750,-103.666768,3377.764517
w0931_0940_1m,09:31-09:40 / 1m,2023-12-27,3385.566334,38.441223,3347.125111
w0931_0940_1m,09:31-09:40 / 1m,2023-12-28,3603.424346,236.927017,3366.497329
w0931_0940_1m,09:31-09:40 / 1m,2023-12-29,3632.753690,300.301785,3332.451905
w0931_0940_1m,09:31-09:40 / 1m,2024-01-02,3571.207479,283.959407,3287.248072
w0931_0940_1m,09:31-09:40 / 1m,2024-01-03,3517.699609,252.358151,3265.341458
w0931_0940_1m,09:31-09:40 / 1m,2024-01-04,3414.284082,178.480270,3235.803812
w0931_0940_1m,09:31-09:40 / 1m,2024-01-05,3218.858302,-5.118851,3223.977154
w0931_0940_1m,09:31-09:40 / 1m,2024-01-08,3196.347826,-49.330537,3245.678363
w0931_0940_1m,09:31-09:40 / 1m,2024-01-09,3084.611498,-96.766655,3181.378153
w0931_0940_1m,09:31-09:40 / 1m,2024-01-10,3205.972776,0.800359,3205.172417
w0931_0940_1m,09:31-09:40 / 1m,2024-01-11,3213.450630,28.413420,3185.037210
w0931_0940_1m,09:31-09:40 / 1m,2024-01-12,3114.705417,-26.868053,3141.573470
w0931_0940_1m,09:31-09:40 / 1m,2024-01-15,3120.037049,-39.377699,3159.414748
w0931_0940_1m,09:31-09:40 / 1m,2024-01-16,2980.630533,-178.821296,3159.451829
w0931_0940_1m,09:31-09:40 / 1m,2024-01-17,2862.687229,-327.069551,3189.756780
w0931_0940_1m,09:31-09:40 / 1m,2024-01-18,2834.074063,-385.480167,3219.554231
w0931_0940_1m,09:31-09:40 / 1m,2024-01-19,2463.790756,-741.718218,3205.508974
w0931_0940_1m,09:31-09:40 / 1m,2024-01-22,2257.142916,-1000.901930,3258.044846
w0931_0940_1m,09:31-09:40 / 1m,2024-01-23,2373.397160,-877.312487,3250.709647
w0931_0940_1m,09:31-09:40 / 1m,2024-01-24,2542.003487,-662.344929,3204.348416
w0931_0940_1m,09:31-09:40 / 1m,2024-01-25,2696.494101,-508.930427,3205.424527
w0931_0940_1m,09:31-09:40 / 1m,2024-01-26,2445.692885,-712.364344,3158.057229
w0931_0940_1m,09:31-09:40 / 1m,2024-01-29,2097.410517,-1023.681360,3121.091877
w0931_0940_1m,09:31-09:40 / 1m,2024-01-30,1768.589075,-1365.436931,3134.026005
w0931_0940_1m,09:31-09:40 / 1m,2024-01-31,1499.528447,-1665.588434,3165.116880
w0931_0940_1m,09:31-09:40 / 1m,2024-02-01,1256.277424,-1923.097781,3179.375205
w0931_0940_1m,09:31-09:40 / 1m,2024-02-02,493.010231,-2652.024786,3145.035017
w0931_0940_1m,09:31-09:40 / 1m,2024-02-05,143.770246,-2786.494880,2930.265126
w0931_0940_1m,09:31-09:40 / 1m,2024-02-06,156.259535,-2501.931583,2658.191118
w0931_0940_1m,09:31-09:40 / 1m,2024-02-07,461.496662,-2121.015429,2582.512091
w0931_0940_1m,09:31-09:40 / 1m,2024-02-08,1402.139575,-1453.586904,2855.726479
w0931_0940_1m,09:31-09:40 / 1m,2024-02-19,1727.490820,-1292.529510,3020.020330
w0931_0940_1m,09:31-09:40 / 1m,2024-02-20,2016.045982,-1054.840992,3070.886974
w0931_0940_1m,09:31-09:40 / 1m,2024-02-21,2376.660863,-806.692760,3183.353623
w0931_0940_1m,09:31-09:40 / 1m,2024-02-22,2759.566952,-570.858268,3330.425220
w0931_0940_1m,09:31-09:40 / 1m,2024-02-23,3033.204949,-354.346174,3387.551123
w0931_0940_1m,09:31-09:40 / 1m,2024-02-26,3348.594829,-143.013077,3491.607906
w0931_0940_1m,09:31-09:40 / 1m,2024-02-27,3095.040067,-353.683039,3448.723106
w0931_0940_1m,09:31-09:40 / 1m,2024-02-28,2914.357617,-553.928238,3468.285855
w0931_0940_1m,09:31-09:40 / 1m,2024-02-29,3214.827491,-343.772046,3558.599537
w0931_0940_1m,09:31-09:40 / 1m,2024-03-01,3282.316519,-315.249024,3597.565543
w0931_0940_1m,09:31-09:40 / 1m,2024-03-04,3268.739605,-396.231384,3664.970988
w0931_0940_1m,09:31-09:40 / 1m,2024-03-05,3305.795335,-389.255861,3695.051195
w0931_0940_1m,09:31-09:40 / 1m,2024-03-06,3332.428674,-371.871636,3704.300310
w0931_0940_1m,09:31-09:40 / 1m,2024-03-07,3316.890177,-393.103296,3709.993473
w0931_0940_1m,09:31-09:40 / 1m,2024-03-08,3521.931624,-234.866614,3756.798238
w0931_0940_1m,09:31-09:40 / 1m,2024-03-11,3723.200191,-53.273245,3776.473436
w0931_0940_1m,09:31-09:40 / 1m,2024-03-12,3781.911753,8.050080,3773.861673
w0931_0940_1m,09:31-09:40 / 1m,2024-03-13,3757.708234,-4.027811,3761.736046
w0931_0940_1m,09:31-09:40 / 1m,2024-03-14,3784.159442,23.944912,3760.214530
w0931_0940_1m,09:31-09:40 / 1m,2024-03-15,3990.910775,212.714064,3778.196711
w0931_0940_1m,09:31-09:40 / 1m,2024-03-18,4079.674642,281.095412,3798.579230
w0931_0940_1m,09:31-09:40 / 1m,2024-03-19,4194.236043,338.118164,3856.117879
w0931_0940_1m,09:31-09:40 / 1m,2024-03-20,4304.731619,397.608104,3907.123515
w0931_0940_1m,09:31-09:40 / 1m,2024-03-21,4262.489512,312.789391,3949.700121
w0931_0940_1m,09:31-09:40 / 1m,2024-03-22,4080.233452,133.905896,3946.327556
w0931_0940_1m,09:31-09:40 / 1m,2024-03-25,3933.699160,42.950992,3890.748168
w0931_0940_1m,09:31-09:40 / 1m,2024-03-26,3684.068961,-144.019627,3828.088588
w0931_0940_1m,09:31-09:40 / 1m,2024-03-27,3649.771061,-183.200990,3832.972051
w0931_0940_1m,09:31-09:40 / 1m,2024-03-28,3857.088436,-23.889107,3880.977542
w0931_0940_1m,09:31-09:40 / 1m,2024-03-29,4000.582765,132.485689,3868.097076
w0931_0940_1m,09:31-09:40 / 1m,2024-04-01,4057.896108,191.610938,3866.285170
w0931_0940_1m,09:31-09:40 / 1m,2024-04-02,4005.672402,146.457895,3859.214507
w0931_0940_1m,09:31-09:40 / 1m,2024-04-03,3826.296668,-2.764148,3829.060817
w0931_0940_1m,09:31-09:40 / 1m,2024-04-08,3817.765743,-12.303502,3830.069245
w0931_0940_1m,09:31-09:40 / 1m,2024-04-09,3761.405168,-89.366623,3850.771791
w0931_0940_1m,09:31-09:40 / 1m,2024-04-10,3702.431556,-167.501396,3869.932952
w0931_0940_1m,09:31-09:40 / 1m,2024-04-11,3687.875578,-186.782819,3874.658397
w0931_0940_1m,09:31-09:40 / 1m,2024-04-12,3428.765919,-444.949460,3873.715379
w0931_0940_1m,09:31-09:40 / 1m,2024-04-15,2880.079448,-947.288725,3827.368174
w0931_0940_1m,09:31-09:40 / 1m,2024-04-16,3083.412317,-824.764288,3908.176605
w0931_0940_1m,09:31-09:40 / 1m,2024-04-17,3270.609001,-684.204508,3954.813509
w0931_0940_1m,09:31-09:40 / 1m,2024-04-18,3284.541912,-694.413587,3978.955499
w0931_0940_1m,09:31-09:40 / 1m,2024-04-19,3159.295407,-725.093729,3884.389136
w0931_0940_1m,09:31-09:40 / 1m,2024-04-22,3302.249687,-594.412088,3896.661775
w0931_0940_1m,09:31-09:40 / 1m,2024-04-23,3460.956549,-460.488153,3921.444702
w0931_0940_1m,09:31-09:40 / 1m,2024-04-24,3568.171171,-339.276987,3907.448158
w0931_0940_1m,09:31-09:40 / 1m,2024-04-25,3666.042671,-222.763642,3888.806313
w0931_0940_1m,09:31-09:40 / 1m,2024-04-26,3889.974425,38.910061,3851.064365
w0931_0940_1m,09:31-09:40 / 1m,2024-04-29,3945.742353,122.133293,3823.609060
w0931_0940_1m,09:31-09:40 / 1m,2024-04-30,3983.798637,206.916599,3776.882038
w0931_0940_1m,09:31-09:40 / 1m,2024-05-06,4078.794620,281.279668,3797.514952
w0931_0940_1m,09:31-09:40 / 1m,2024-05-07,4046.935280,235.297224,3811.638056
w0931_0940_1m,09:31-09:40 / 1m,2024-05-08,4054.334018,260.091073,3794.242946
w0931_0940_1m,09:31-09:40 / 1m,2024-05-09,4010.270678,237.118611,3773.152067
w0931_0940_1m,09:31-09:40 / 1m,2024-05-10,3838.925364,90.885131,3748.040233
w0931_0940_1m,09:31-09:40 / 1m,2024-05-13,3856.379370,134.322419,3722.056951
w0931_0940_1m,09:31-09:40 / 1m,2024-05-14,3814.651136,94.741534,3719.909602
w0931_0940_1m,09:31-09:40 / 1m,2024-05-15,3810.208479,131.529032,3678.679446
w0931_0940_1m,09:31-09:40 / 1m,2024-05-16,3934.810704,205.865862,3728.944842
w0931_0940_1m,09:31-09:40 / 1m,2024-05-17,4051.424767,297.062047,3754.362720
w0931_0940_1m,09:31-09:40 / 1m,2024-05-20,4032.029842,252.817475,3779.212367
w0931_0940_1m,09:31-09:40 / 1m,2024-05-21,4062.460592,245.259988,3817.200604
w0931_0940_1m,09:31-09:40 / 1m,2024-05-22,4014.643288,151.304866,3863.338422
w0931_0940_1m,09:31-09:40 / 1m,2024-05-23,3873.114716,26.536118,3846.578598
w0931_0940_1m,09:31-09:40 / 1m,2024-05-24,3852.768755,9.424852,3843.343903
w0931_0940_1m,09:31-09:40 / 1m,2024-05-27,3842.268462,4.399883,3837.868579
w0931_0940_1m,09:31-09:40 / 1m,2024-05-28,3857.426013,-1.588510,3859.014523
w0931_0940_1m,09:31-09:40 / 1m,2024-05-29,3802.146265,-38.850841,3840.997106
w0931_0940_1m,09:31-09:40 / 1m,2024-05-30,3793.671568,7.237652,3786.433916
w0931_0940_1m,09:31-09:40 / 1m,2024-05-31,3758.440152,-70.573547,3829.013699
